"","VTID","Positive","stg4_6","stg7_8","stg9_10","stg11_12","stg13_14","stg15_16"
"6509","VT58884",1,0,0,1,1,1,0
"6510","VT58885",1,1,1,1,1,1,0
"6511","VT58899",0,0,0,0,0,0,0
"6512","VT58900",0,0,0,0,0,0,0
"6513","VT58911",1,0,0,1,0,1,1
"6514","VT58912",1,0,0,0,1,1,1
"6515","VT58913",1,0,0,0,1,1,1
"6516","VT58916",0,0,0,0,0,0,0
"6517","VT58917",1,0,0,0,1,1,1
"6518","VT58919",1,0,0,1,1,1,1
"6519","VT58922",1,0,0,0,1,1,1
"6520","VT58923",0,0,0,0,0,0,0
"6521","VT58925",0,0,0,0,0,1,0
"6522","VT58927",0,0,0,0,0,0,1
"6523","VT58928",1,0,0,0,1,1,1
"6524","VT58929",0,0,0,0,0,1,0
"6525","VT58930",0,0,0,0,0,0,0
"6526","VT58931",0,0,0,0,0,0,0
"6527","VT58932",0,0,0,1,1,1,1
"6528","VT58933",1,0,0,1,1,1,1
"6529","VT58934",1,0,0,1,1,1,1
"6530","VT58935",1,0,0,0,1,1,1
"6531","VT58937",1,0,0,0,0,1,1
"6532","VT58938",1,0,0,0,1,1,1
"6533","VT58939",1,1,1,1,1,1,1
"6534","VT58942",1,0,0,0,0,1,1
"6535","VT58944",1,0,0,0,0,1,1
"6536","VT58945",1,0,0,0,1,1,1
"6537","VT58946",1,0,0,0,0,0,1
"6538","VT58947",0,0,0,0,0,0,0
"6539","VT58948",1,0,0,0,0,0,1
"6540","VT58949",0,0,0,0,0,0,0
"6541","VT58950",1,0,0,0,0,1,1
"6542","VT58951",0,0,0,0,0,1,1
"6543","VT58953",1,0,0,1,1,1,1
"6544","VT58954",0,0,0,0,1,1,0
"6545","VT58956",0,0,0,0,0,0,0
"6546","VT58960",0,0,0,0,0,0,0
"6547","VT58963",0,0,0,0,0,0,0
"6548","VT58968",0,0,0,0,0,0,0
"6549","VT58994",0,0,0,0,0,0,0
"6550","VT58996",1,0,0,0,0,1,1
"6551","VT58997",1,0,0,0,0,1,1
"6552","VT58999",1,0,0,0,0,1,1
"6553","VT59000",1,0,0,0,0,1,1
"6554","VT59001",1,0,0,1,1,1,1
"6555","VT59002",0,0,0,0,0,1,1
"6556","VT59003",1,0,0,0,0,1,1
"6557","VT59004",0,0,0,0,0,0,0
"6558","VT59006",1,0,0,0,0,0,1
"6559","VT59007",1,0,0,0,0,1,1
"6560","VT5901",0,0,0,0,0,0,0
"6561","VT59092",1,0,0,0,0,1,1
"6562","VT59093",1,0,0,0,0,0,1
"6563","VT59094",1,0,0,0,0,0,1
"6564","VT59097",1,0,0,0,0,0,1
"6565","VT59129",1,0,0,0,0,1,1
"6566","VT59186",0,0,0,0,0,0,0
"6567","VT59187",1,1,0,0,0,0,0
"6568","VT59188",0,0,0,0,0,0,0
"6569","VT59189",0,0,0,0,0,0,0
"6570","VT59191",0,0,0,0,0,0,0
"6571","VT59212",1,0,0,1,1,1,0
"6572","VT59213",0,0,0,0,0,0,0
"6573","VT59219",0,0,0,0,0,0,0
"6574","VT59220",1,0,0,0,0,0,1
"6575","VT59221",0,0,0,0,0,0,0
"6576","VT59223",0,0,0,0,0,0,0
"6577","VT59224",0,0,0,0,0,0,0
"6578","VT59225",0,0,0,0,0,0,0
"6579","VT59226",0,0,0,0,0,0,0
"6580","VT59228",0,0,0,0,0,0,0
"6581","VT59229",0,0,0,0,0,0,0
"6582","VT59417",1,0,0,0,1,1,1
"6583","VT59420",1,0,0,1,1,1,1
"6584","VT59421",1,0,0,1,1,1,1
"6585","VT59426",1,0,0,1,1,0,0
"6586","VT59427",1,1,1,1,1,1,1
"6587","VT59428",1,1,1,1,0,0,0
"6588","VT59429",1,0,0,0,0,1,1
"6589","VT59431",0,0,0,0,0,0,0
"6590","VT59436",1,0,0,0,1,1,1
"6591","VT59437",1,0,0,1,1,0,0
"6592","VT59438",1,1,1,1,1,0,0
"6593","VT59439",1,0,0,0,0,0,1
"6594","VT59440",1,1,0,0,1,1,1
"6595","VT59443",0,0,0,0,1,1,0
"6596","VT59444",0,0,0,0,0,0,0
"6597","VT59445",1,0,0,1,1,1,1
"6598","VT59447",1,0,1,1,1,1,1
"6599","VT59448",1,0,0,1,1,1,1
"6600","VT59450",0,0,0,0,0,0,0
"6601","VT59451",1,1,0,1,1,1,1
"6602","VT59454",1,0,0,0,1,1,1
"6603","VT59457",1,0,0,0,1,1,1
"6604","VT59460",0,0,0,0,0,0,0
"6605","VT5948",1,0,0,1,1,1,1
"6606","VT59688",0,0,0,0,0,0,0
"6607","VT59689",0,0,0,0,0,0,0
"6608","VT59690",0,0,0,0,0,0,0
"6609","VT59692",0,0,0,0,0,0,0
"6610","VT59693",0,0,0,0,0,0,0
"6611","VT59694",0,0,0,0,0,0,0
"6612","VT59695",1,0,0,0,0,0,1
"6613","VT59696",1,1,1,0,0,1,0
"6614","VT59699",0,0,0,0,0,0,0
"6615","VT59700",0,0,0,0,0,0,0
"6616","VT59745",0,0,0,0,0,0,0
"6617","VT59774",0,0,0,0,0,0,0
"6618","VT59775",0,0,0,0,0,0,0
"6619","VT59776",0,0,0,0,0,0,0
"6620","VT59777",0,0,0,0,0,0,0
"6621","VT59778",0,0,0,0,0,0,0
"6622","VT59779",0,0,0,0,0,0,0
"6623","VT59780",0,0,0,0,0,0,0
"6624","VT59781",0,0,0,0,0,0,0
"6625","VT59784",0,0,0,0,0,0,0
"6626","VT59788",0,0,0,0,0,0,0
"6627","VT59791",0,0,0,0,0,0,0
"6628","VT59792",0,0,0,0,0,0,1
"6629","VT59793",0,0,0,0,0,0,0
"6630","VT59796",0,0,0,0,0,0,0
"6631","VT59858",0,0,0,0,0,0,0
"6632","VT59874",0,0,0,0,1,1,1
"6633","VT59877",1,0,0,0,1,1,1
"6634","VT59881",0,0,0,0,0,0,0
"6635","VT59883",0,0,0,0,0,1,1
"6636","VT59892",0,0,0,0,0,0,0
"6637","VT59930",0,0,0,0,0,0,0
"6638","VT59934",0,0,0,0,0,0,0
"6639","VT59992",0,0,0,0,0,0,0
"6640","VT59993",0,0,0,0,0,0,0
"6641","VT59994",1,0,0,1,0,0,0
"6642","VT59995",0,0,0,0,0,0,0
"6643","VT59996",0,0,0,0,0,0,0
"6644","VT60001",0,0,0,0,0,0,0
"6645","VT60003",1,0,0,0,1,0,0
"6646","VT60004",1,0,0,1,1,0,0
"6647","VT60005",0,0,0,0,0,0,0
"6648","VT60073",0,0,0,0,1,1,0
"6649","VT60074",1,0,1,1,1,0,0
"6650","VT60077",0,0,0,0,0,0,0
"6651","VT60078",0,0,0,0,0,0,0
"6652","VT60080",0,0,0,0,0,0,0
"6653","VT60194",0,0,0,0,0,0,0
"6654","VT60195",0,0,0,0,0,0,0
"6655","VT60196",1,1,0,0,0,0,1
"6656","VT60197",0,0,0,0,0,0,0
"6657","VT60198",0,0,0,0,0,1,0
"6658","VT60199",0,0,0,0,0,0,0
"6659","VT60202",0,0,0,0,0,0,0
"6660","VT6030",1,1,0,0,1,0,0
"6661","VT6032",0,0,0,0,0,0,0
"6662","VT6033",0,0,0,0,0,1,0
"6663","VT6035",1,0,0,0,1,1,1
"6664","VT6036",1,0,1,1,1,1,1
"6665","VT60468",0,0,0,0,0,0,0
"6666","VT60498",0,0,0,0,0,0,0
"6667","VT60500",1,0,0,0,1,0,0
"6668","VT60503",0,0,0,0,0,0,0
"6669","VT60505",0,0,0,0,0,0,1
"6670","VT60506",1,0,0,0,0,1,1
"6671","VT60508",0,0,0,0,0,0,0
"6672","VT60510",1,0,1,1,1,1,1
"6673","VT60511",1,0,0,0,1,1,1
"6674","VT60512",1,0,0,0,1,1,1
"6675","VT60513",0,0,0,0,0,0,0
"6676","VT60515",0,0,0,0,0,0,0
"6677","VT60516",0,0,0,0,0,0,1
"6678","VT60517",0,0,0,0,0,0,0
"6679","VT60518",0,0,0,0,0,0,0
"6680","VT60519",1,0,0,0,0,0,1
"6681","VT60521",0,0,0,0,0,0,0
"6682","VT60522",0,0,0,0,0,0,0
"6683","VT60523",0,0,0,0,0,0,0
"6684","VT60538",1,0,0,0,0,1,1
"6685","VT60539",0,0,0,0,0,0,0
"6686","VT60540",0,0,0,0,0,1,1
"6687","VT60727",0,0,0,0,0,0,0
"6688","VT60731",0,0,0,0,0,0,0
"6689","VT60732",0,0,0,0,0,1,1
"6690","VT60733",1,0,0,1,0,0,0
"6691","VT60734",0,0,0,0,0,0,0
"6692","VT60737",0,0,0,0,0,0,0
"6693","VT60740",0,0,0,0,0,1,0
"6694","VT60743",0,0,0,0,0,0,0
"6695","VT60808",1,1,1,0,0,1,1
"6696","VT61016",0,0,0,0,0,0,0
"6697","VT61079",0,0,0,0,0,0,0
"6698","VT61080",0,0,0,0,0,0,1
"6699","VT61081",1,0,0,0,1,1,1
"6700","VT61083",0,0,0,0,0,0,0
"6701","VT61085",0,0,0,0,0,0,0
"6702","VT61086",0,0,0,0,0,0,0
"6703","VT61087",1,0,0,0,0,1,1
"6704","VT61192",1,0,0,0,0,1,1
"6705","VT61204",1,0,0,0,1,1,0
"6706","VT61205",0,0,0,0,1,1,1
"6707","VT61206",1,0,0,0,0,1,1
"6708","VT61209",1,0,0,0,1,1,1
"6709","VT61210",1,0,0,0,0,0,1
"6710","VT61212",0,0,0,0,0,0,1
"6711","VT61213",0,0,0,0,0,0,0
"6712","VT61214",1,0,0,0,0,0,1
"6713","VT61215",0,0,0,0,0,0,0
"6714","VT61221",0,0,0,0,1,0,0
"6715","VT61224",0,0,0,0,0,0,0
"6716","VT61225",0,0,0,0,0,0,0
"6717","VT61226",0,0,0,0,0,1,1
"6718","VT61227",1,0,0,0,0,1,1
"6719","VT61228",0,0,0,0,0,0,0
"6720","VT61232",1,0,0,0,0,1,1
"6721","VT61233",0,0,0,0,0,0,0
"6722","VT61369",1,0,0,0,1,1,1
"6723","VT61370",0,0,0,0,0,0,0
"6724","VT61371",0,0,0,0,0,0,0
"6725","VT61372",1,0,0,0,0,1,0
"6726","VT61373",1,1,1,1,1,1,1
"6727","VT61375",1,0,0,0,1,1,1
"6728","VT61376",1,0,0,0,1,1,1
"6729","VT61377",0,0,0,0,0,1,0
"6730","VT61378",1,0,0,0,0,1,1
"6731","VT61383",1,0,0,1,1,0,0
"6732","VT61386",0,0,0,0,0,0,0
"6733","VT61387",1,0,0,0,0,1,0
"6734","VT61454",0,0,0,0,0,0,0
"6735","VT61456",0,0,0,0,0,1,1
"6736","VT61457",0,0,0,0,0,0,0
"6737","VT61458",1,0,0,0,1,1,0
"6738","VT61460",0,0,0,0,0,0,0
"6739","VT61461",0,0,0,0,0,0,0
"6740","VT61462",0,0,0,0,0,0,0
"6741","VT61463",0,0,0,0,0,0,0
"6742","VT61464",1,0,0,0,1,1,1
"6743","VT61465",1,0,0,0,0,1,1
"6744","VT61467",1,0,0,0,1,1,1
"6745","VT61469",0,0,0,0,0,0,0
"6746","VT61470",1,0,0,0,0,0,1
"6747","VT61484",0,0,0,0,0,0,0
"6748","VT61517",1,0,0,0,0,0,1
"6749","VT61518",0,0,0,0,0,0,0
"6750","VT61534",1,1,1,0,0,0,0
"6751","VT6163",0,0,0,0,1,0,0
"6752","VT6164",1,1,1,0,0,0,0
"6753","VT6165",1,1,1,1,0,0,0
"6754","VT6166",1,1,1,1,0,0,0
"6755","VT61685",0,0,0,0,0,0,0
"6756","VT61687",0,0,0,0,0,0,0
"6757","VT61688",0,0,0,0,0,0,0
"6758","VT6169",1,1,0,1,1,1,1
"6759","VT6170",1,0,0,0,1,1,1
"6760","VT61702",0,0,0,0,0,0,0
"6761","VT61707",0,0,0,0,0,0,0
"6762","VT61708",0,0,0,0,0,0,0
"6763","VT61709",1,0,0,0,0,1,1
"6764","VT61710",0,0,0,0,0,0,0
"6765","VT61711",1,0,0,0,0,0,1
"6766","VT61712",1,0,0,0,0,0,1
"6767","VT61714",0,0,0,0,0,0,0
"6768","VT61715",1,0,0,0,1,1,1
"6769","VT61718",1,1,0,0,0,1,0
"6770","VT6172",0,0,0,0,0,0,0
"6771","VT61721",1,0,0,0,0,0,1
"6772","VT61723",0,0,0,0,0,0,0
"6773","VT61724",0,0,0,0,0,1,0
"6774","VT61725",0,0,0,0,0,0,0
"6775","VT61728",1,0,0,0,1,1,1
"6776","VT61887",1,0,0,0,0,1,1
"6777","VT61910",0,0,0,0,0,0,0
"6778","VT61911",1,0,0,0,0,1,1
"6779","VT61915",0,0,0,0,0,0,0
"6780","VT61917",0,0,0,0,0,0,0
"6781","VT61918",0,0,0,0,0,0,0
"6782","VT61919",1,0,0,0,1,1,1
"6783","VT61920",0,0,0,0,0,0,0
"6784","VT61921",0,0,0,0,0,0,1
"6785","VT61922",1,0,0,0,1,1,1
"6786","VT61923",1,0,0,0,0,1,0
"6787","VT61925",0,0,0,0,0,0,0
"6788","VT61926",1,1,1,1,1,1,1
"6789","VT61927",0,0,0,0,0,1,1
"6790","VT61930",0,0,0,0,0,0,0
"6791","VT61931",1,0,0,1,1,1,1
"6792","VT61932",1,0,0,1,1,1,1
"6793","VT61933",1,0,0,1,1,1,1
"6794","VT6196",1,0,0,0,0,0,1
"6795","VT6197",1,0,0,1,1,0,0
"6796","VT6198",0,0,0,0,0,0,0
"6797","VT6199",1,0,0,0,0,1,1
"6798","VT6200",1,0,0,0,0,0,1
"6799","VT6201",0,0,0,0,0,0,0
"6800","VT6202",1,0,0,0,0,0,1
"6801","VT6203",1,0,0,0,1,1,1
"6802","VT6204",0,0,0,0,0,0,0
"6803","VT6205",0,0,0,0,0,0,0
"6804","VT62054",0,0,0,0,0,0,0
"6805","VT62055",0,0,0,0,0,0,0
"6806","VT62056",0,0,0,0,0,0,0
"6807","VT62057",0,0,0,0,0,0,0
"6808","VT62058",1,1,1,1,1,1,1
"6809","VT62059",1,0,0,0,1,1,1
"6810","VT6206",0,0,0,0,0,0,0
"6811","VT62061",0,0,0,0,0,0,0
"6812","VT62062",1,0,0,0,1,1,1
"6813","VT62063",1,1,1,1,1,1,1
"6814","VT62066",1,0,0,0,0,1,1
"6815","VT62067",1,0,0,0,0,1,1
"6816","VT62072",0,0,0,0,0,0,0
"6817","VT62088",1,0,0,0,0,0,1
"6818","VT62090",1,0,1,1,1,0,0
"6819","VT62091",0,0,0,0,0,0,0
"6820","VT62092",0,0,0,0,0,0,0
"6821","VT62093",0,0,0,0,0,0,0
"6822","VT62094",1,0,0,0,0,0,1
"6823","VT62096",1,0,0,0,0,0,1
"6824","VT62097",0,0,0,0,0,0,0
"6825","VT62098",0,0,0,0,0,0,0
"6826","VT62225",1,0,0,0,0,1,1
"6827","VT62226",0,0,0,0,1,1,1
"6828","VT62227",0,0,0,0,0,0,0
"6829","VT62229",1,0,0,0,1,1,1
"6830","VT62232",0,0,0,0,0,1,0
"6831","VT62233",1,0,0,0,1,1,1
"6832","VT62234",1,0,0,0,1,1,1
"6833","VT62235",0,0,0,0,0,0,0
"6834","VT62236",0,0,0,0,0,0,0
"6835","VT62238",0,0,0,0,0,0,0
"6836","VT62239",0,0,0,0,0,0,0
"6837","VT62240",1,0,0,0,1,1,1
"6838","VT62244",0,0,0,0,0,0,0
"6839","VT62246",0,0,0,0,0,0,0
"6840","VT62247",0,0,0,0,0,0,0
"6841","VT62248",0,0,0,0,0,0,1
"6842","VT62249",0,0,0,0,0,0,0
"6843","VT62251",0,0,0,0,0,0,0
"6844","VT62252",0,0,0,0,0,0,0
"6845","VT62256",0,0,0,0,0,0,0
"6846","VT62257",0,0,0,0,0,0,1
"6847","VT62258",1,0,0,0,0,1,1
"6848","VT62259",0,0,0,0,0,0,0
"6849","VT62266",0,0,0,0,0,0,0
"6850","VT62440",0,0,0,0,0,0,0
"6851","VT62443",0,0,0,0,0,0,0
"6852","VT62444",1,0,0,0,0,1,0
"6853","VT62445",1,0,0,0,1,1,1
"6854","VT62446",1,0,0,0,0,1,1
"6855","VT62447",0,0,0,0,0,0,0
"6856","VT62448",1,0,0,1,1,1,1
"6857","VT62449",1,0,0,0,1,1,1
"6858","VT62451",0,0,0,0,0,0,0
"6859","VT62452",0,0,0,0,0,1,0
"6860","VT62453",0,0,0,0,0,0,0
"6861","VT62469",1,0,0,0,1,1,1
"6862","VT62473",1,0,1,1,1,1,1
"6863","VT62474",1,0,0,0,0,0,1
"6864","VT62488",0,0,0,0,0,0,0
"6865","VT62489",0,0,0,0,0,0,0
"6866","VT62490",0,0,0,0,0,0,0
"6867","VT62491",0,0,0,0,0,0,0
"6868","VT62492",0,0,0,0,0,0,0
"6869","VT62493",0,0,0,0,0,0,0
"6870","VT62494",0,0,0,0,0,0,0
"6871","VT62496",0,0,0,0,0,0,0
"6872","VT62498",0,0,0,0,0,0,0
"6873","VT62499",0,0,0,0,0,0,0
"6874","VT62500",0,0,0,0,0,0,0
"6875","VT62501",0,0,0,0,0,0,0
"6876","VT62502",0,0,0,0,0,0,0
"6877","VT62504",0,0,0,0,0,0,0
"6878","VT62506",0,0,0,0,0,0,0
"6879","VT62508",1,0,0,1,1,1,0
"6880","VT62532",0,0,0,0,0,0,0
"6881","VT62535",0,0,0,0,0,0,0
"6882","VT62541",0,0,0,0,1,1,0
"6883","VT62542",0,0,0,0,0,0,0
"6884","VT62553",0,0,0,0,0,0,0
"6885","VT62581",1,0,0,0,1,1,0
"6886","VT62582",0,0,0,0,0,0,0
"6887","VT62583",1,0,0,0,1,1,1
"6888","VT62587",0,0,0,0,0,0,0
"6889","VT62589",1,0,0,0,1,1,1
"6890","VT62591",0,0,0,0,0,1,0
"6891","VT62592",1,0,0,1,0,1,1
"6892","VT62594",0,0,0,0,0,1,1
"6893","VT62595",0,0,0,0,0,0,0
"6894","VT62596",1,1,1,1,1,0,0
"6895","VT62597",1,0,0,1,1,1,0
"6896","VT62602",1,0,0,1,1,1,1
"6897","VT62603",0,0,0,0,0,0,0
"6898","VT62604",0,0,0,0,0,0,0
"6899","VT62606",1,0,0,0,1,1,1
"6900","VT62607",1,0,0,0,1,1,1
"6901","VT62609",1,0,0,1,1,1,1
"6902","VT62610",1,0,0,0,1,1,1
"6903","VT62612",1,0,0,1,1,1,1
"6904","VT62613",1,0,0,0,0,1,1
"6905","VT62615",0,0,0,0,0,0,0
"6906","VT62616",0,0,0,0,0,0,0
"6907","VT62617",1,0,0,0,1,1,1
"6908","VT62619",0,0,0,0,0,0,0
"6909","VT62623",0,0,0,0,0,1,1
"6910","VT62624",1,0,1,1,1,0,0
"6911","VT62626",0,0,0,0,0,0,0
"6912","VT62627",1,0,0,1,1,1,1
"6913","VT62628",1,0,0,0,0,1,1
"6914","VT62629",0,0,0,0,1,1,1
"6915","VT62632",1,0,0,1,1,1,1
"6916","VT62633",1,1,1,1,1,1,1
"6917","VT62635",1,0,1,1,1,1,1
"6918","VT62636",0,0,0,0,1,1,1
"6919","VT62637",0,0,0,0,0,0,0
"6920","VT62638",1,0,0,1,1,1,1
"6921","VT62642",0,0,0,0,0,0,0
"6922","VT62644",1,0,0,0,1,1,1
"6923","VT62646",1,0,0,0,0,1,1
"6924","VT62647",1,0,0,1,1,1,0
"6925","VT62738",0,0,0,0,0,0,0
"6926","VT62745",0,0,0,0,0,0,0
"6927","VT62746",0,0,0,0,0,0,0
"6928","VT62748",1,0,0,0,1,1,1
"6929","VT62750",0,0,0,0,0,0,0
"6930","VT62751",0,0,0,0,0,0,0
"6931","VT62752",0,0,0,0,0,0,0
"6932","VT62753",0,0,0,0,1,1,1
"6933","VT62754",1,0,0,0,0,0,1
"6934","VT62755",0,0,0,0,0,0,0
"6935","VT62759",0,0,0,0,0,0,0
"6936","VT62760",0,0,0,0,0,0,0
"6937","VT62761",0,0,0,0,0,0,0
"6938","VT62762",0,0,0,0,0,0,0
"6939","VT62763",0,0,0,0,0,0,0
"6940","VT62764",0,0,0,0,0,0,0
"6941","VT62766",1,0,0,1,1,0,1
"6942","VT62767",0,0,0,0,0,0,1
"6943","VT62768",0,0,0,0,1,1,1
"6944","VT62770",0,0,0,0,0,0,0
"6945","VT62771",0,0,0,0,0,0,0
"6946","VT62774",0,0,0,0,1,1,0
"6947","VT62775",0,0,0,0,0,0,1
"6948","VT62779",0,0,0,0,0,0,0
"6949","VT62854",0,0,0,0,0,0,1
"6950","VT62855",1,0,0,0,0,1,1
"6951","VT62856",0,0,0,0,0,0,0
"6952","VT62857",0,0,0,0,0,0,0
"6953","VT62859",0,0,0,0,0,0,0
"6954","VT62860",0,0,0,0,0,1,0
"6955","VT62862",0,0,0,0,0,0,0
"6956","VT62863",0,0,0,0,0,0,0
"6957","VT62864",0,0,0,0,0,0,0
"6958","VT62868",0,0,0,0,0,0,0
"6959","VT62869",0,0,0,0,0,0,0
"6960","VT62870",0,0,0,0,0,0,0
"6961","VT62911",0,0,0,0,0,0,0
"6962","VT62912",0,0,0,0,0,0,0
"6963","VT62913",0,0,0,0,0,0,0
"6964","VT62914",0,0,0,1,1,1,0
"6965","VT62915",1,0,0,0,1,1,1
"6966","VT62916",1,0,0,0,1,1,1
"6967","VT62917",0,0,0,0,0,0,0
"6968","VT62921",1,0,0,0,0,0,1
"6969","VT62922",0,0,0,0,0,0,0
"6970","VT62923",1,0,0,0,1,0,0
"6971","VT62931",0,0,0,0,0,0,0
"6972","VT62962",0,0,0,0,0,0,0
"6973","VT62965",0,0,0,0,0,0,0
"6974","VT62967",0,0,0,0,0,0,0
"6975","VT62969",0,0,0,0,0,0,0
"6976","VT62972",0,0,0,0,0,0,0
"6977","VT62974",0,0,0,0,0,0,0
"6978","VT62975",0,0,0,0,0,0,0
"6979","VT62977",1,0,0,0,0,1,1
"6980","VT62978",1,0,0,0,1,1,0
"6981","VT62979",0,0,0,0,0,0,0
"6982","VT62982",1,0,0,0,0,1,1
"6983","VT62983",0,0,0,0,0,0,0
"6984","VT63106",1,0,0,0,1,1,1
"6985","VT63140",0,0,0,0,0,0,0
"6986","VT63142",0,0,0,0,0,0,0
"6987","VT63143",0,0,0,0,0,0,0
"6988","VT63175",1,0,0,0,1,1,1
"6989","VT63176",0,0,0,1,1,1,1
"6990","VT63181",0,0,0,0,0,0,1
"6991","VT63182",0,0,0,0,0,0,0
"6992","VT63183",1,0,1,1,1,1,1
"6993","VT63185",1,0,0,0,1,1,1
"6994","VT63186",0,0,0,0,1,1,1
"6995","VT63190",1,0,0,0,0,1,1
"6996","VT63191",1,0,1,1,1,1,1
"6997","VT63192",1,0,0,0,0,1,1
"6998","VT63193",1,0,1,1,1,1,1
"6999","VT63194",1,1,1,1,1,1,1
"7000","VT63195",1,0,0,1,1,1,0
"7001","VT63196",0,0,0,0,0,0,0
"7002","VT63200",1,0,0,0,1,1,1
"7003","VT63202",0,0,0,0,0,1,1
"7004","VT63203",1,0,0,0,1,1,1
"7005","VT63204",1,0,0,1,1,1,1
"7006","VT63205",1,0,0,0,0,0,1
"7007","VT63206",0,0,0,0,0,0,0
"7008","VT63207",1,0,0,0,0,1,1
"7009","VT63209",1,0,0,1,1,1,1
"7010","VT63210",0,0,0,0,0,0,0
"7011","VT63211",0,0,0,0,0,0,0
"7012","VT63214",1,0,0,0,1,1,1
"7013","VT63215",1,0,0,0,1,1,1
"7014","VT63216",0,0,0,0,0,0,1
"7015","VT63217",1,0,0,0,0,1,1
"7016","VT63218",0,0,0,0,0,0,1
"7017","VT63220",0,0,0,0,0,0,0
"7018","VT63222",1,0,0,0,0,1,1
"7019","VT63223",1,0,0,0,1,1,1
"7020","VT63227",0,0,0,0,1,1,1
"7021","VT63230",1,0,0,1,1,1,1
"7022","VT63232",1,0,0,0,1,1,1
"7023","VT63297",0,0,0,0,0,0,0
"7024","VT63298",0,0,0,0,0,0,1
"7025","VT63300",0,0,0,0,0,1,0
"7026","VT63301",0,0,0,0,0,0,0
"7027","VT63302",0,0,0,0,0,0,0
"7028","VT63303",0,0,0,0,0,0,0
"7029","VT63305",0,0,0,0,0,0,0
"7030","VT63306",0,0,0,0,0,0,0
"7031","VT63307",0,0,0,0,0,0,0
"7032","VT63311",0,0,0,0,0,0,0
"7033","VT63312",0,0,0,0,0,0,0
"7034","VT63314",0,0,0,0,0,0,0
"7035","VT63315",0,0,0,0,0,0,0
"7036","VT63316",0,0,0,0,0,0,0
"7037","VT63319",0,0,0,0,0,1,1
"7038","VT63320",0,0,0,0,0,0,0
"7039","VT63321",1,0,0,0,1,1,1
"7040","VT63322",1,0,0,0,0,1,1
"7041","VT63359",0,0,0,0,0,0,0
"7042","VT63361",0,0,0,0,0,0,0
"7043","VT63418",1,0,0,1,1,1,1
"7044","VT63419",1,0,0,0,0,1,1
"7045","VT63521",0,0,0,0,0,0,0
"7046","VT63533",1,0,0,0,1,1,1
"7047","VT63534",1,0,0,0,1,1,1
"7048","VT63536",1,0,0,0,0,0,1
"7049","VT63538",0,0,0,0,0,0,0
"7050","VT63539",0,0,0,0,0,0,1
"7051","VT63540",0,0,0,0,0,0,0
"7052","VT63541",1,0,0,0,0,1,1
"7053","VT63542",0,0,0,0,0,0,0
"7054","VT63544",0,0,0,0,0,0,0
"7055","VT63545",1,0,0,0,0,0,1
"7056","VT63546",0,0,0,0,1,1,1
"7057","VT63548",0,0,0,0,0,0,0
"7058","VT63549",1,0,0,0,1,1,0
"7059","VT63552",0,0,0,0,0,0,0
"7060","VT63553",0,0,0,0,0,0,0
"7061","VT63556",0,0,0,0,0,0,0
"7062","VT63557",0,0,0,0,0,0,0
"7063","VT63559",1,0,0,0,0,0,1
"7064","VT63560",1,0,0,0,0,1,1
"7065","VT63561",0,0,0,0,0,0,0
"7066","VT63562",0,0,0,0,0,1,1
"7067","VT63565",0,0,0,0,0,1,0
"7068","VT63567",0,0,0,0,0,0,0
"7069","VT63621",1,1,1,1,1,1,1
"7070","VT63623",0,0,0,0,0,1,1
"7071","VT63626",1,0,0,0,0,1,1
"7072","VT63627",0,0,0,0,0,0,0
"7073","VT63630",0,0,0,0,0,0,0
"7074","VT63633",0,0,0,0,0,0,0
"7075","VT63635",1,0,0,0,1,1,1
"7076","VT63636",0,0,0,0,0,0,0
"7077","VT63637",0,0,0,0,0,0,1
"7078","VT63642",0,0,0,0,0,0,0
"7079","VT63643",0,0,0,0,0,0,0
"7080","VT63702",1,0,0,1,1,1,1
"7081","VT63703",1,0,0,1,0,0,0
"7082","VT63704",1,0,0,1,1,0,0
"7083","VT63706",0,0,0,0,0,0,0
"7084","VT63707",1,0,0,0,0,0,1
"7085","VT63708",1,0,0,1,1,1,1
"7086","VT63710",0,0,0,0,0,0,0
"7087","VT63713",1,1,1,0,0,0,0
"7088","VT63724",0,0,0,0,0,0,0
"7089","VT63725",0,0,0,0,0,0,0
"7090","VT63731",1,0,0,1,0,0,0
"7091","VT63732",0,0,0,0,0,0,0
"7092","VT63733",1,0,0,0,0,1,1
"7093","VT63736",0,0,0,0,0,0,0
"7094","VT63737",1,0,0,0,0,1,1
"7095","VT63739",1,0,0,0,0,1,1
"7096","VT63741",0,0,0,0,1,1,0
"7097","VT63746",0,0,0,0,0,0,0
"7098","VT63747",1,0,0,0,0,1,1
"7099","VT63749",1,0,0,0,0,0,1
"7100","VT63750",1,0,0,0,0,1,1
"7101","VT6382",1,0,0,0,0,0,1
"7102","VT6383",1,1,1,0,0,1,1
"7103","VT63856",1,0,0,0,0,1,1
"7104","VT6386",1,0,0,0,1,1,1
"7105","VT6387",1,0,0,0,1,1,0
"7106","VT6390",1,1,1,0,0,1,0
"7107","VT6391",0,0,0,0,0,0,0
"7108","VT6392",1,0,0,0,1,1,1
"7109","VT6393",1,0,0,0,0,1,1
"7110","VT6394",1,0,0,0,0,1,1
"7111","VT63948",0,0,0,0,0,0,0
"7112","VT63949",0,0,0,0,0,0,0
"7113","VT6395",0,0,0,0,0,0,0
"7114","VT63952",0,0,0,0,0,0,0
